intersect_bp,f_orig_query,f_match,f_unique_to_query,f_unique_weighted,average_abund,median_abund,std_abund,filename,name,md5,f_match_orig,unique_intersect_bp,gather_result_rank,remaining_bp,query_filename,query_name,query_md5,query_bp,ksize,moltype,scaled,query_n_hashes,query_abundance,query_containment_ani,match_containment_ani,average_containment_ani,max_containment_ani,potential_false_negative,n_unique_weighted_found,sum_weighted_found,total_weighted_hashes,lineage
15650000,0.06582267833109018,0.00668032611943484,0.06582267833109018,0.025959597328166707,1.2242811501597444,1.0,0.5787931237152174,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_000003025.6 pig (Sus scrofa),2edac3821d65091319e98478f22e942c,0.00668032611943484,15650000,0,222110000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9480492372114512,0.9064606874724865,0.9272549623419688,0.9480492372114512,False,1916,1916,73807,Eukaryota;Chordata;Mammalia;Artiodactyla;Suidae;Sus;Sus scrofa;unclassified Sus scrofa subspecies/strain
380000,0.001598250336473755,0.03225806451612903,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945834465.1 uncultured Solobacterium sp.,5d7aa13520656bec3f24fdee45b7637d,0.24516129032258063,50000,343,113980000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8813928151934151,0.972810990777261,0.927101902985338,0.972810990777261,False,5,49862,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Colivicinus;s__Colivicinus sp002299675
70000,0.00029441453566621804,0.02074688796680498,0.00021029609690444146,0.00028452585798095033,4.2,2.0,4.019950248448356,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945921555.1 uncultured Clostridia bacterium,13b83065f949b6ad31b42fab674c7e79,0.029045643153526972,50000,344,113930000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8526364738168479,0.9329628124668107,0.8927996431418292,0.9329628124668107,False,21,49883,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp028719885
50000,0.00021029609690444146,0.011848341232227487,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_003481995.1 Lachnospiraceae bacterium OF09-33XD,7b2419089043b02526a11f12dbebd31e,0.011848341232227487,50000,345,113880000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8470297246704097,0.9167028456053752,0.8818662851378924,0.9167028456053752,True,5,49888,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas;s__Scatomonas hejianensis
530000,0.0022291386271870795,0.0211864406779661,0.00021029609690444146,0.0008535775739428509,12.6,13.0,10.150862032359617,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_900093565.1 Limosilactobacillus reuteri,ee851df4e7890c0b9af3561cde287583,0.2245762711864407,50000,346,113830000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8871615025531341,0.9711395570789271,0.9291505298160305,0.9711395570789271,False,63,49951,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri_J
520000,0.002187079407806191,0.009615384615384616,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034131085.1 Phocaeicola vulgatus,f5e952ca48c7c6efb73033caa26bfde4,0.1,50000,347,113780000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.886830214908842,0.9558553094685291,0.9213427621886856,0.9558553094685291,False,5,49956,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__Phocaeicola vulgatus
70000,0.00029441453566621804,0.02252252252252252,0.00021029609690444146,0.00018968390532063354,2.8,1.0,2.7129319932501077,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022774265.1 Clostridiales bacterium,bc0a72c52a2e6543e71a59ece52777a4,0.03153153153153153,50000,348,113730000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8526364738168479,0.9344662674235421,0.893551370620195,0.9344662674235421,False,14,49970,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp002404795
70000,0.00029441453566621804,0.01488095238095238,0.00021029609690444146,0.0001761350549405883,2.6,1.0,2.727636339397171,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_030268445.1 Mediterraneibacter gnavus,127a446889d62aaf95d040f7d587f79f,0.020833333333333332,50000,349,113680000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8526364738168479,0.9269034220522349,0.8897699479345413,0.9269034220522349,False,13,49983,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B;s__Ruminococcus_B gnavus
1350000,0.005677994616419919,0.02976190476190476,0.00021029609690444146,0.0002032327557006788,3.0,1.0,3.521363372331802,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_029219505.1 Bacillota bacterium,f69799b9a0586c93d970c9932b4dfe61,0.8035714285714286,50000,350,113630000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9035758342449587,0.9957211568979679,0.9496484955714632,0.9957211568979679,False,15,49998,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Lentihominibacter;s__Lentihominibacter sp022775805
80000,0.00033647375504710633,0.022222222222222223,0.00021029609690444146,8.129310228027151e-05,1.2,1.0,0.4,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_946007645.1 uncultured Clostridia bacterium,d59ac6c9194c01b38cbdf62724be7a62,0.035555555555555556,50000,351,113580000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8548718250993794,0.9366695907410804,0.89577070792023,0.9366695907410804,False,6,50004,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Apopatocola;s__Apopatocola sp004557735
190000,0.0007991251682368775,0.018315018315018316,0.00021029609690444146,0.00013548850380045254,2.0,2.0,1.0954451150103321,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_021531735.1 Prevotella dentalis,f0720b9426adbc632c98bb09d1894212,0.0695970695970696,50000,352,113530000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8694947358963101,0.9490863012009558,0.909290518548633,0.9490863012009558,False,10,50014,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002251385
60000,0.00025235531628532975,0.034482758620689655,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_004551815.1 Clostridiales bacterium,5752f3a37adf455d6c7a088c405d9b19,0.041379310344827586,50000,353,113480000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8500632177857105,0.9394595875097482,0.8947614026477293,0.9394595875097482,True,5,50019,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp003150355
170000,0.0007150067294751009,0.022026431718061675,0.00021029609690444146,9.484195266031677e-05,1.4,1.0,0.8,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945865915.1 uncultured Prevotellaceae bacterium,f6f9d18f382b0bb31984b8958c51e8ef,0.07488986784140969,50000,354,113430000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8676005256303292,0.9504512889863206,0.9090259073083249,0.9504512889863206,False,7,50026,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CALZFJ01;s__CALZFJ01 sp945645715
680000,0.0028600269179004036,0.013020833333333334,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_037069835.1 Bilophila wadsworthia,0bad3dd6c47172f579691a0b65cd1886,0.17708333333333334,50000,355,113380000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8915073012975115,0.9666258076304639,0.9290665544639878,0.9666258076304639,False,5,50031,73807,d__Bacteria;p__Desulfobacterota_I;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia
210000,0.0008832436069986541,0.019011406844106463,0.00021029609690444146,9.484195266031677e-05,1.4,1.0,0.8,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034104485.1 Lachnospiraceae bacterium,8be66b2cf8b9b9c57ad5c3c4e21bea61,0.07984790874524715,50000,356,113330000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8712027257625289,0.9516467216051937,0.9114247236838613,0.9516467216051937,False,7,50038,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAFBIX01;s__JAFBIX01 sp021531895
200000,0.0008411843876177658,0.016025641025641024,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022779505.1 Ruthenibacterium lactatiformans,caa7c5978694c245438c2d041be96aa0,0.0641025641025641,50000,357,113280000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8703696708932626,0.947557121648687,0.9089633962709748,0.947557121648687,False,5,50043,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__Ruthenibacterium lactatiformans
50000,0.00021029609690444146,0.01893939393939394,0.00021029609690444146,8.129310228027151e-05,1.2,1.0,0.4000000000000001,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034091145.1 Blautia sp.,9a855af5383ef857e6345237d0425f87,0.01893939393939394,50000,358,113230000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8470297246704097,0.9251728174637622,0.8861012710670859,0.9251728174637622,True,6,50049,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A ammoniilytica
1090000,0.004584454912516823,0.017421602787456445,0.00021029609690444146,9.484195266031677e-05,1.4,1.0,0.4898979485566356,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_963624575.1 Butyribacter intestini,675672612a99b6836917342cef3bfbb6,0.3797909407665505,50000,359,113180000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8997935924947901,0.9811960167777687,0.9404948046362793,0.9811960167777687,False,7,50056,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000434975
140000,0.0005888290713324361,0.028735632183908046,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_037304085.1 Dysosmobacter sp.,f11df835f39b080b4b654a6c737662d5,0.08045977011494253,50000,360,113130000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8643038663360437,0.9517891737182667,0.9080465200271552,0.9517891737182667,False,5,50061,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter sp004553545
640000,0.0026917900403768506,0.0176678445229682,0.00021029609690444146,9.484195266031677e-05,1.4,1.0,0.8,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_946000975.1 uncultured Lachnospiraceae bacterium,b3d6c689bef06bda3e061667675c4a96,0.22614840989399293,50000,361,113080000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8904481800775992,0.9712724042922214,0.9308602921849103,0.9712724042922214,False,7,50068,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__SFDP01;s__SFDP01 sp004558185
470000,0.00197678331090175,0.014245014245014245,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_938046445.1 uncultured Clostridia bacterium,5627e5cf2498d56b6555a2624aa92737,0.1339031339031339,50000,362,113030000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8850740131611111,0.9613427376652651,0.9232083754131881,0.9613427376652651,False,5,50073,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__SFHK01;s__SFHK01 sp004556395
110000,0.0004626514131897712,0.020833333333333332,0.00021029609690444146,6.774425190022627e-05,1.0,1.0,0.0,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945995445.1 uncultured Bacteroidales bacterium,c7912289ab3775e18f8553f64a1ab63e,0.04583333333333333,50000,363,112980000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8602265083238531,0.9413446436200132,0.9007855759719332,0.9413446436200132,False,5,50078,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp004552155
1240000,0.005215343203230148,0.020161290322580645,0.00021029609690444146,0.00016258620456054303,2.4,2.0,1.8547236990991407,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022784825.1 Bacteroidales bacterium,32874ccbe2a505f1aa09806d7d488ef5,0.5,50000,364,112930000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.902071248839906,0.9865008210958766,0.9442860349678912,0.9865008210958766,False,12,50090,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565
210000,0.0008832436069986541,0.014534883720930232,0.00021029609690444146,0.00010839080304036203,1.6,1.0,0.8,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_900549835.1 uncultured Eubacteriales bacterium,192f72183f49832131be8c438c89eb7c,0.061046511627906974,50000,365,112880000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8712027257625289,0.9466499765532013,0.9089263511578651,0.9466499765532013,False,8,50098,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter;s__Oscillibacter segnis
1110000,0.0046685733512786005,0.02702702702702703,0.00021029609690444146,0.0003793678106412671,5.6,6.0,3.7202150475476548,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_928722215.1 Methanobrevibacter smithii,f39715b55de08ba66029d6393cc99415,0.6,50000,366,112830000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.900114440551953,0.9900338062578758,0.9450741234049145,0.9900338062578758,False,28,50126,73807,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanocatella;s__Methanocatella smithii
540000,0.0022711978465679676,0.009025270758122744,0.00021029609690444146,9.484195266031677e-05,1.4,1.0,0.4898979485566356,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_964241485.1 Bacteroides fragilis,859532d52f774799cca8a03ccb8d2095,0.09747292418772563,50000,367,112780000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8874867178493518,0.9553757114022849,0.9214312146258183,0.9553757114022849,False,7,50133,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis
960000,0.004037685060565276,0.025380710659898477,0.00021029609690444146,0.00010839080304036203,1.6,2.0,0.4898979485566356,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_905210495.1 uncultured Clostridium sp.,a9945646ee89f66ed264055b23986eab,0.4873096446700508,50000,368,112730000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8975557229918368,0.9860036657244465,0.9417796943581417,0.9860036657244465,False,8,50141,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-138;g__CAG-1024;s__CAG-1024 sp000432015
1130000,0.004752691790040377,0.021367521367521368,0.00021029609690444146,0.00010839080304036203,1.6,1.0,0.8,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_022777865.1 Bacteroidales bacterium,4a1b37dd748a14d894df22ba24cefd84,0.4829059829059829,50000,369,112680000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9004296702334601,0.9858281773425595,0.9431289237880098,0.9858281773425595,False,8,50149,73807,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Sodaliphilus;s__Sodaliphilus sp004557565
440000,0.0018506056527590848,0.022321428571428572,0.00021029609690444146,8.129310228027151e-05,1.2,1.0,0.4,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_902475305.1 uncultured Eubacteriales bacterium,4b5ef1873c9ab3978c714b3c6a9ae7b5,0.19642857142857142,50000,370,112630000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8839300925771255,0.9685928700235057,0.9262614813003156,0.9685928700235057,False,6,50155,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__QAMX01;g__QAMX01;s__QAMX01 sp004555605
60000,0.00025235531628532975,0.018656716417910446,0.00021029609690444146,0.00029807470836099557,4.4,2.0,5.817215828899594,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_034113465.1 Lachnospiraceae bacterium,db9bf8243c7ed28ebac29dd0044eee56,0.022388059701492536,50000,371,112580000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8500632177857105,0.9282124334068184,0.8891378255962644,0.9282124334068184,True,22,50177,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus_A;s__Hominisplanchenecus_A sp900539525
1460000,0.00614064602960969,0.021929824561403508,0.00021029609690444146,0.0006638936686222174,9.8,11.0,7.730459236035076,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_945870695.1 uncultured Lactobacillus sp.,444d47b285ea06391b24db8601cc5b6c,0.6403508771929824,50000,372,112530000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9049647194150253,0.9912981020678061,0.9481314107414157,0.9912981020678061,False,49,50226,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus reuteri
880000,0.0037012113055181696,0.03125,0.00021029609690444146,0.00012193965342040727,1.8,1.0,0.9797958971132713,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_946410195.1 uncultured Solobacterium sp.,b290db692c6269e4226fa07cc787f13c,0.55,50000,373,112480000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8960257038561731,0.9883461442779831,0.942185924067078,0.9883461442779831,False,9,50235,73807,d__Bacteria;p__Bacillota;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Floccifex;s__Floccifex porci
1290000,0.005425639300134589,0.021834061135371178,0.00021029609690444146,0.00012193965342040727,1.8,1.0,1.1661903789690602,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_028727225.1 Bacillota bacterium,4501ec4c9955046ef8a603af09b71bed,0.5633187772925764,50000,374,112430000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9027707283851096,0.9888099502285548,0.9457903393068322,0.9888099502285548,False,9,50244,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp022781505
2500000,0.010514804845222072,0.009242144177449169,0.00021029609690444146,0.00010839080304036203,1.6,2.0,0.4898979485566356,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_020148165.1 Escherichia coli,a70843958853615a5299c0bd92641979,0.46210720887245843,50000,375,112380000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.9145591277264409,0.9849775416250199,0.9497683346757304,0.9849775416250199,False,8,50252,73807,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli
420000,0.0017664872139973081,0.026737967914438502,0.00021029609690444146,0.0002032327557006788,3.0,4.0,1.2649110640673518,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_958454805.1 uncultured Oscillospiraceae bacterium,13e4ff334075615543535a09f2f95c7c,0.22459893048128343,50000,376,112330000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8831241770227153,0.9711414782786396,0.9271328276506774,0.9711414782786396,False,15,50267,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545495
610000,0.002565612382234186,0.02,0.00021029609690444146,0.0023845976668879646,35.2,57.0,27.520174418051933,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCF_002160515.1 Anaeromassilibacillus sp. An172,cf3aee643f09ef51a130278096331489,0.244,50000,377,112280000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.889610344650468,0.9727204263566921,0.93116538550358,0.9727204263566921,False,176,50443,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Limousia;s__Limousia pullorum
270000,0.0011355989232839838,0.022727272727272728,0.00021029609690444146,8.129310228027151e-05,1.2,1.0,0.4000000000000001,/opt/shared-2/sourmash-db/entire-2025-07-11.k51.rocksdb,GCA_028723185.1 Clostridiales bacterium,ec441fef93b699cc68967a37086aec0b,0.12272727272727273,50000,378,112230000,-,SRR11125891,028a6fec,237760000,51,DNA,10000,23776,True,0.8755063758700702,0.9597013366360575,0.9176038562530638,0.9597013366360575,False,6,50449,73807,d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp004551945
